code,region,month_no,year,marriage
8.9e+10,Республика Мордовия,5,2007,175
8.9e+10,Республика Мордовия,5,2008,261
8.9e+10,Республика Мордовия,5,2009,167
8.9e+10,Республика Мордовия,5,2010,190
8.9e+10,Республика Мордовия,5,2011,161
8.9e+10,Республика Мордовия,5,2012,188
8.9e+10,Республика Мордовия,5,2013,212
8.9e+10,Республика Мордовия,5,2014,191
8.9e+10,Республика Мордовия,5,2015,146
8.9e+10,Республика Мордовия,5,2016,196
8.9e+10,Республика Мордовия,5,2017,151
8.9e+10,Республика Мордовия,5,2018,104
8.9e+10,Республика Мордовия,5,2019,161
8.9e+10,Республика Мордовия,5,2020,11
8.9e+10,Республика Мордовия,6,2006,602
8.9e+10,Республика Мордовия,6,2007,506
8.9e+10,Республика Мордовия,6,2008,607
8.9e+10,Республика Мордовия,6,2009,545
8.9e+10,Республика Мордовия,6,2010,341
8.9e+10,Республика Мордовия,6,2011,666
8.9e+10,Республика Мордовия,6,2012,593
8.9e+10,Республика Мордовия,6,2013,802
8.9e+10,Республика Мордовия,6,2014,614
8.9e+10,Республика Мордовия,6,2015,470
8.9e+10,Республика Мордовия,6,2016,597
8.9e+10,Республика Мордовия,6,2017,463
8.9e+10,Республика Мордовия,6,2018,304
8.9e+10,Республика Мордовия,6,2019,492
8.9e+10,Республика Мордовия,6,2020,405
8.9e+10,Республика Мордовия,7,2006,651
8.9e+10,Республика Мордовия,7,2007,820
8.9e+10,Республика Мордовия,7,2008,669
8.9e+10,Республика Мордовия,7,2009,636
8.9e+10,Республика Мордовия,7,2010,937
8.9e+10,Республика Мордовия,7,2011,799
8.9e+10,Республика Мордовия,7,2012,789
8.9e+10,Республика Мордовия,7,2013,692
8.9e+10,Республика Мордовия,7,2014,710
8.9e+10,Республика Мордовия,7,2015,683
8.9e+10,Республика Мордовия,7,2016,645
8.9e+10,Республика Мордовия,7,2017,753
8.9e+10,Республика Мордовия,7,2018,580
8.9e+10,Республика Мордовия,7,2019,541
8.9e+10,Республика Мордовия,7,2020,419
8.9e+10,Республика Мордовия,8,2006,672
8.9e+10,Республика Мордовия,8,2007,764
8.9e+10,Республика Мордовия,8,2008,952
8.9e+10,Республика Мордовия,8,2009,811
8.9e+10,Республика Мордовия,8,2010,673
8.9e+10,Республика Мордовия,8,2011,640
8.9e+10,Республика Мордовия,8,2012,775
8.9e+10,Республика Мордовия,8,2013,879
8.9e+10,Республика Мордовия,8,2014,849
8.9e+10,Республика Мордовия,8,2015,817
8.9e+10,Республика Мордовия,8,2016,565
8.9e+10,Республика Мордовия,8,2017,669
8.9e+10,Республика Мордовия,8,2018,707
8.9e+10,Республика Мордовия,8,2019,627
8.9e+10,Республика Мордовия,8,2020,548
8.9e+10,Республика Мордовия,9,2006,921
8.9e+10,Республика Мордовия,9,2007,932
8.9e+10,Республика Мордовия,9,2008,717
8.9e+10,Республика Мордовия,9,2009,763
8.9e+10,Республика Мордовия,9,2010,812
8.9e+10,Республика Мордовия,9,2011,982
8.9e+10,Республика Мордовия,9,2012,925
8.9e+10,Республика Мордовия,9,2013,785
8.9e+10,Республика Мордовия,9,2014,661
8.9e+10,Республика Мордовия,9,2015,723
8.9e+10,Республика Мордовия,9,2016,596
8.9e+10,Республика Мордовия,9,2017,607
8.9e+10,Республика Мордовия,9,2018,555
8.9e+10,Республика Мордовия,9,2019,497
8.9e+10,Республика Мордовия,9,2020,453
8.9e+10,Республика Мордовия,10,2006,542
8.9e+10,Республика Мордовия,10,2007,618
8.9e+10,Республика Мордовия,10,2008,583
8.9e+10,Республика Мордовия,10,2009,556
8.9e+10,Республика Мордовия,10,2010,675
8.9e+10,Республика Мордовия,10,2011,643
8.9e+10,Республика Мордовия,10,2012,535
8.9e+10,Республика Мордовия,10,2013,488
8.9e+10,Республика Мордовия,10,2014,475
8.9e+10,Республика Мордовия,10,2015,494
8.9e+10,Республика Мордовия,10,2016,309
8.9e+10,Республика Мордовия,10,2017,337
8.9e+10,Республика Мордовия,10,2018,188
8.9e+10,Республика Мордовия,10,2019,339
8.9e+10,Республика Мордовия,10,2020,298
8.9e+10,Республика Мордовия,11,2006,553
8.9e+10,Республика Мордовия,11,2007,849
8.9e+10,Республика Мордовия,11,2008,585
8.9e+10,Республика Мордовия,11,2009,471
8.9e+10,Республика Мордовия,11,2010,465
8.9e+10,Республика Мордовия,11,2011,786
8.9e+10,Республика Мордовия,11,2012,507
8.9e+10,Республика Мордовия,11,2013,422
8.9e+10,Республика Мордовия,11,2014,435
8.9e+10,Республика Мордовия,11,2015,496
8.9e+10,Республика Мордовия,11,2016,312
8.9e+10,Республика Мордовия,11,2017,340
8.9e+10,Республика Мордовия,11,2018,246
8.9e+10,Республика Мордовия,11,2019,354
8.9e+10,Республика Мордовия,11,2020,193
8.9e+10,Республика Мордовия,12,2006,198
8.9e+10,Республика Мордовия,12,2007,310
8.9e+10,Республика Мордовия,12,2008,229
8.9e+10,Республика Мордовия,12,2009,242
8.9e+10,Республика Мордовия,12,2010,181
